port_id,lat,lon,area_deg2,stationary_points
51,41.42196416666667,-88.19190916666665,2.0000000005591119e-10,6
46,41.513692472984,-88.08921280964267,8.020000000067762e-08,11
5,38.44544424903957,-82.60544265331322,0.0009541001999999999,176
44,38.01286833333334,-90.08387833333335,1.9999999980722125e-10,6
55,41.667353155461846,-87.53098039709113,0.004824312650000527,126
17,38.84478265373707,-90.12284527770525,0.0007923549999999939,337
47,38.59157967896608,-90.22045842493064,0.0017500611500005326,162
7,40.66372969346887,-89.60504139727917,0.0003325268500000829,78
35,41.3203712336892,-88.87966351126927,1.4050000000002012e-08,42
38,41.681230059090055,-83.47873404999781,0.00017568099999994686,62
49,43.229639999999996,-86.333575,2.0000000005591119e-10,34
36,43.017791603171894,-87.90965677929482,0.00019331905000008722,88
21,45.06727515151515,-83.40694666666667,5.499999997451937e-10,6
9,36.91068535383045,-89.13442683700397,0.012331349649999816,180
3,35.12182529811613,-90.11763095810508,0.006805041849999905,143
0,41.88956742133713,-87.61480131161701,4.4352249999977986e-05,112
68,42.06190387096773,-90.17056516129031,6.199999999885835e-09,26
6,42.29660831837796,-83.10462799750105,0.003027936950000026,76
31,37.17871249813904,-88.78578194531288,6.717000000021486e-07,13
56,41.91136666666667,-82.89172333333335,2.0000000005591119e-10,4
22,43.619303973830675,-83.84281523964432,2.3054999999025294e-07,30
64,41.507969354838714,-82.59055370967742,1.2400000000482215e-08,7
8,40.38812156862745,-91.3837111764706,8.500000000777504e-10,10
67,41.45452809523811,-90.78242428571428,3.4999999993797245e-10,35
4,38.716177925131234,-82.87230660613713,1.1641699999980241e-05,24
29,44.76638714285714,-85.60715142857141,2.7999999996458884e-09,15
23,33.84789125598086,-91.0213731240032,5.016000001482189e-07,5
37,39.112388849206354,-84.48227833333333,8.400000000571912e-09,33
66,38.56190499423298,-82.80361478662053,1.444999999950987e-08,31
15,40.023103649961605,-90.43816544121833,7.081489999997422e-05,30
30,34.773221414235614,-90.45080267116256,7.154749999836466e-06,36
34,41.63591549122807,-87.15887278947368,9.500000000133355e-09,27
61,42.026645,-82.60188499999998,1.9999999991380264e-10,5
58,39.094213738591876,-84.66291508066269,0.00039830375000032695,13
14,37.06185192956584,-88.54888221615616,0.00089252149999989,165
48,44.8339912063751,-87.38126705963171,1.819499999960647e-07,20
71,38.227637236897664,-85.84977427724353,1.0107599999937558e-05,23
52,33.21583182744732,-87.56990546053363,7.489500000048258e-07,33
18,32.862358544404756,-88.16667301616204,2.1418499999494326e-06,21
41,45.324445012313795,-85.28508084405182,3.5258499999125416e-06,11
39,32.57759462503217,-87.87709044754241,0.00029817024999979956,27
33,44.100989242424234,-87.66559272727272,1.0999999998456588e-09,11
53,38.922133333333335,-90.24300000000001,1.499999999175884e-10,7
25,32.38436834388186,-90.87998044303797,4.740000000635861e-08,10
40,46.03307237623764,-83.86054342134211,2.272499999980148e-06,22
1,43.94293589041794,-86.44512595219962,9.846500000437558e-07,16
11,45.768869716816546,-84.55918127629555,8.719899999934905e-06,14
45,45.933198435114505,-85.84911596692113,3.9300000001394224e-08,9
60,45.14784938517179,-87.36611254972874,2.7650000000215735e-08,7
2,35.27241444444444,-93.19516222222224,1.4999999998864268e-10,5
10,45.64955666666666,-84.47016666666667,6.00000000025625e-10,4
